countryGroup,amount,quantity,unitName,commodityCode,chapterName,chCode,countryName,commodityName
E.U.,118695736.58,8340,Pcs.,63019000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,France,Blankets and travelling rugs
E.U.,330.0,5,Pcs.,49100090,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,France,"Calendars of any kind, printed, including calendar blocks"
E.U.,249130.57,46,Pcs.,44151000,Wood and articles of wood: wood charcoal,44,France,"Cases, boxes, crates of wood"
E.U.,1586014.92,3669,Pcs.,69149000,Ceramic products,69,France,Ceramic articles
E.U.,45369.0,1009,Pcs.,62171000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,Clothing accessories
E.U.,104544988.28,15201,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Cotton jersey, pullover, cardigans"
E.U.,957769.81,846,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Cotton t-shirts, singlets and vest knitted"
E.U.,13067.0,1,Pcs.,84145900,"Nuclear reactors, boilers, machinery and mechanical appliances: parts thereof",84,France,Fans with self contained electric motor of an output exceeding 125 w
E.U.,869316.0,2553,Pcs.,94038200,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,France,"Furniture of other materials, including cane of bamboo"
E.U.,3100.0,1,Pcs.,94039900,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,France,Furniture parts of other materials (excel wood)
E.U.,366399.59,1855,Pcs.,70189010,Glass and glassware,70,France,"Glass statuettes and other ornaments of la  p-worked glass,  nes"
E.U.,692078.88,71,Pcs.,70139100,Glass and glassware,70,France,Glassware of lead crystal
E.U.,169918.91,4050,Pcs.,42022200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,France,Hangbag with outer surface of plastic sheeting or of textile material
E.U.,463474.41,1429,Pcs.,65040000,Headgear and parts thereof,65,France,"Hats and headgear, plaited or made by assembling strips any material whether or not lined or trimmed"
E.U.,1804035.44,153,Pcs.,61109000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Jersey, pullover, cardigans of textile materials"
E.U.,823099.06,113,Pcs.,61101900,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Jersey, pullover, cardigans, sweater, waistcoat, knitted"
E.U.,165276668.06,60647,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
E.U.,1009864.84,558,Pcs.,62033200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"M&B cotton jacket, not knitted"
E.U.,2619448.25,3831,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"M&B cotton shirt, not knitted"
E.U.,591573.75,355,Pcs.,62034200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"M&B cotton trousers, not knitted"
E.U.,1848184.26,956,Pcs.,62033100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,M&B jacket and blazers of wool or fine animal hair
E.U.,1542214.38,1915,Pcs.,62053000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"M&B shirt of manmade fibres, not knitted"
E.U.,164132.7,1586,Pcs.,63079090,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,France,Made up articles
E.U.,1288296.0,3,Pcs.,87114000,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",87,France,Motorcycle with reciprocating internal combustion piston engine of a cylinder capacity exceeding 500cc but not exceeding 800cc
E.U.,8401312.7,8495,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,France,Original sculptures and statuary in any material
E.U.,206684.16,703,Pcs.,65050090,Headgear and parts thereof,65,France,Other cap
E.U.,29889703.71,135077,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,France,"Other Paintings, drawings and pastels (excel >=100 years)"
E.U.,14156.0,23,Pcs.,88073010,"Aircraft, spacecraft, and parts thereof",88,France,"Other parts of airplanes, helicopters or unmanned"
E.U.,67227860.63,140134,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,France,Percussion musical instrument
E.U.,108880.08,277,Pcs.,69141000,Ceramic products,69,France,Porcelain or china articles
E.U.,15678.63,53,Pcs.,49011000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,France,"Printed books, brochures, leaflets and similar printed matter in single sheets"
E.U.,24957490.0,2868,Pcs.,61171000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Shawls, scarves, mufflers, knitted"
E.U.,1280982.63,3845,Pcs.,92021000,Musical instruments: parts and accessories of such articles.,92,France,"String musical instrument, played with a bow"
E.U.,118686.12,14,Pcs.,65050030,Headgear and parts thereof,65,France,Sun cap
E.U.,10459.88,1,Pcs.,61099000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"T-shirts, singlets and vest knitted"
E.U.,13180.0,1175,Pcs.,96050000,Miscellaneous manufactured articles,96,France,"Travel sets for personal toilet, swing or shoe or clothes cleaning"
E.U.,6000.0,6,Pcs.,96170010,Miscellaneous manufactured articles,96,France,Vaccum Flask complete
E.U.,388059.19,65,Pcs.,62069000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"W&G blouses, shirt of textile material, not knitted"
E.U.,1112832.16,142,Pcs.,62061000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"W&G blouses, shirts and shirt-blouse of silk or silk waste"
E.U.,1238103.22,789,Pcs.,62063000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"W&G cotton blouses, shirt, not knitted"
E.U.,787802.41,241,Pcs.,61044200,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,W&G Cotton dresses knitted
E.U.,42537902.64,114346,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"W&G cotton dresses, not knitted"
E.U.,787412.69,83,Pcs.,61043200,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,W&G cotton jacket knitted
E.U.,5612229.12,12285,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"W&G cotton jacket, not knitted"
E.U.,27766515.9,57841,Pcs.,62041200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,W&G cotton suits
E.U.,87376702.84,180640,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"W&G cotton trousers, bibs and brace overalls, breeches and short"
E.U.,368407.13,417,Pcs.,61043900,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"W&G jacket, knitted of textile materials"
E.U.,401956.19,214,Pcs.,61021000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"W&G woolen overcoat, carcoat, capes, cloaks, anoraks, wind-cheaters, wind-jackets and similar articles, knitted or crocheted"
E.U.,227151.96,5,Pcs.,94036000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,France,Wooden furniture
E.U.,384253707.95,83404,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
E.U.,31431345.49,3940,Pcs.,61101100,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Woollen jersey, pullover, cardigans, sweater, waistcoat, knitted"
E.U.,342591690.5,10551,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,France,"Carpet, knotted of wool or fine animal hair"
E.U.,17096541.54,84527,Grams,71131100,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Germany,"Articles of silver jewellery, whether or not plated or clad with other precious metal"
E.U.,1023175.16,2001,Gross,70181010,Glass and glassware,70,Germany,"Bangales, Tika , Tikuli & beads"
E.U.,211530.0,10,Kg.,09042100,"Coffee, tea, mate and spices",09,Germany," Fruits of the genus Capsicum or of the genus Pimenta, Dried, neither,crushed or ground"
E.U.,105127.5,123,Kg.,68159900,"Articles of stone, plaster, cement, asbestos, mica or similar materials",68,Germany,Articles of stone or mineral substances
E.U.,634827.38,95,Kg.,09083110,"Coffee, tea, mate and spices",09,Germany,"Big Cardamon (Alaichi), neither crushed nor ground"
E.U.,28677600.73,18916,Kg.,09024000,"Coffee, tea, mate and spices",09,Germany,Black tea fermented
E.U.,24434127.94,24275,Kg.,48196000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Germany,"Box file, letter trays, storage boxes and similar articles"
E.U.,316441.33,1,Kg.,96062900,Miscellaneous manufactured articles,96,Germany,Buttons
E.U.,377717.5,1250,Kg.,07061000,Edible vegetables and certain roots and tubers,07,Germany,Carrots and turnips
E.U.,7568.4,62,Kg.,25084000,"Salt: sulphur: earth and stone: plastering materials, lime and cement",25,Germany,Clays
E.U.,330470.39,212,Kg.,44211000,Wood and articles of wood: wood charcoal,44,Germany,Cloths hangers of wood
E.U.,57657978.61,36830,Kg.,09011100,"Coffee, tea, mate and spices",09,Germany,"Coffee, neither roasted nor decaffeinated"
E.U.,5745510.18,3058,Kg.,63052000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Germany,Cotton sacks and bags
E.U.,60146.7,2,Kg.,52041900,Cotton,52,Germany,"Cotton sewing thread, containing less than 85% by weight of cotton, not put up for retail sale"
E.U.,55567.44,10,Kg.,52029900,Cotton,52,Germany,Cotton waste
E.U.,2500.0,3,Kg.,21069010,Miscellaneous edible preparations,21,Germany,"Dalmott, papad, salted bhujiya and chamena"
E.U.,72736.76,30,Kg.,23091000,Residues and waste from the food industries: prepared animal fodder,23,Germany,Dog or cat food
E.U.,15162592.5,9000,Kg.,09041190,"Coffee, tea, mate and spices",09,Germany,Dried pepper neither crushed nor ground
E.U.,1108080.0,900,Kg.,09041110,"Coffee, tea, mate and spices",09,Germany,Dried pepper neither crushed nor ground
E.U.,397293972.04,154321,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Germany,Felt
E.U.,4231736.64,2403,Kg.,56022900,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Germany,"Felt, not impregnated, coated, covered or laminated of other textile materials"
E.U.,80124987.8,52487,Kg.,56022100,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Germany,"Felt, whether or not impregnated, coated, covered or laminated of wool or fine animal hair"
E.U.,7600.0,5,Kg.,09109100,"Coffee, tea, mate and spices",09,Germany,Fenugreek
E.U.,133826725.0,223730,Kg.,09101200,"Coffee, tea, mate and spices",09,Germany,"Ginger, crushed or ground"
E.U.,264955.0,8,Kg.,70181020,Glass and glassware,70,Germany,Glass Beads
E.U.,70887396.0,25423,Kg.,09022000,"Coffee, tea, mate and spices",09,Germany,Green tea not fermented
E.U.,6437.62,2,Kg.,09021000,"Coffee, tea, mate and spices",09,Germany,Green tea not fermented in immediate packing of a content not exceeding 3kg.
E.U.,37713725.22,15718,Kg.,48021000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Germany,"Handmade paper and paperboard, use for writing printing or graphic purposes in rolls or sheets"
E.U.,7580.0,2,Kg.,30039010,Pharmaceutical products,30,Germany,Homoeopathic medicaments (pure ayurvedic and yunani)
E.U.,131.88,0,Kg.,30029090,Pharmaceutical products,30,Germany,"Human blood, animal blood prepared for therapeutic,
prophylactic or diagnostic uses"
E.U.,4622824.4,721,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Germany,Imitation jewellery
E.U.,126407.99,2,Kg.,71171900,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Germany,Imitation jewellery of base metal
E.U.,5655232.67,4549,Kg.,33074100,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Germany,Incense sticks
E.U.,9652.0,1,Kg.,30041000,Pharmaceutical products,30,Germany,Medicaments containing pencilin or derivatives thereof
E.U.,10592423.0,4472,Kg.,56021000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Germany,Needleloom felt and stitch-bonded fibre fabrics
E.U.,5497460.5,550,Kg.,09041140,"Coffee, tea, mate and spices",09,Germany,Neither crushed not ground Pepper (Sichuan pepper)
E.U.,2259920.53,5872,Kg.,49021000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Germany,"Newspaper, appearing at least four times a week"
E.U.,118044.1,500,Kg.,49029000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Germany,"Newspapers, journals and periodicals"
